,2-aminoadipate,3-phosphoglycerate,alpha-glycerophosphate,4-pyridoxate,aconitate,adenine,adipate,alpha-ketoglutarate,AMP,citrate,isocitrate,CMP,cystathionine,cytidine,DHAP/glyceraldehyde 3P,erythrose-4-phosphate,F1P/F6P/G1P/G6P,hexoses (HILIC neg),fumarate/maleate/alpha-ketoisovalerate,glucuronate,glutathione oxidized,glutathione reduced,GMP,guanosine,hippurate,hypoxanthine,inosine,kynurenine,lactate,lactose,malate,NAD,NADP,oxalate,pantothenate,PEP,ribose-5-P/ribulose5-P,sorbitol,succinate/methylmalonate,sucrose,thymine,UMP,UDP-galactose/UDP-glucose,uracil,urate,uridine,xanthine,glycodeoxycholate/glycochenodeoxycholate,taurodeoxycholate/taurochenodeoxycholate,phosphocreatine,6-phosphogluconate,2-hydroxyglutarate,inositol,malondialdehyde,glycine,alanine,serine,threonine,methionine,aspartate,glutamate,asparagine,glutamine,histidine,arginine,lysine,valine,leucine,isoleucine,phenylalanine,tyrosine,tryptophan,proline,cis/trans-hydroxyproline,ornithine,citrulline,taurine,5-HIAA,serotonin,GABA,acetylglycine,dimethylglycine,homocysteine,SDMA/ADMA,NMMA,allantoin,anthranilic acid,kynurenic acid,5-adenosylhomocysteine,carnosine,N-carbamoyl-beta-alanine,thiamine,niacinamide,betaine,choline,alpha-glycerophosphocholine,creatine,creatinine,trimethylamine-N-oxide,adenosine,thymidine,xanthosine,2-deoxyadenosine,2-deoxycytidine,cotinine,pipecolic acid,pyroglutamic acid,1-methylnicotinamide,butyrobetaine,putrescine,methionine sulfoxide,carnitine,acetylcarnitine,propionylcarnitine,malonylcarnitine,butyrylcarnitine/isobutyrylcarnitine,valerylcarnitine/isovalerylcarnitine/2-methylbutyroylcarnitine,hexanoylcarnitine,heptanoylcarnitine,lauroylcarnitine,myristoylcarnitine,palmitoylcarnitine,stearoylcarnitine,oleylcarnitine,arachidonyl_carnitine,beta-alanine
CORL105_LUNG,45977.0,52097.0,388317.0,190202.0,80528.0,24660.2,39894.0,71023.0,45098.0,3772768.0,192905.0,6402.0,369022.0,21526.0,58170.0,10572.0,604152.0,78333818.0,1056517.0,100650.0,56242.0,3014511.0,10989.0,4041.0,58306.0,16989.0,12602.0,9842.0,23394222.0,45532.0,7077752.0,632913.0,7495.0,72707.0,2997447.0,4913.0,114574.0,25811078.0,3560071.0,62399.0,474412.0,11593.2,555398.0,414758.0,684024.0,71749.0,523821.0,9115.0,8214118.0,342414.0,342843.0,24785747.0,224817.0,10152.0,4697.0,325214.0,223789.0,294803.0,664170.0,499052.0,1957655.0,569950.0,3197688.0,1828675.0,3838131.0,837729.0,1266355.0,9189136.0,11735346.0,6066471.0,425135.0,983361.0,7890603.0,458550.0,427062.0,39820.0,162039.0,331.0,388.0,95531.0,1773.0,51312.0,11137.0,304855.0,28444.0,50023.0,23879.0,7150.0,3406.0,20920.0,30597.0,1251878.0,44304.0,3385462.0,1321809.0,1006566.0,1679944.0,512559.0,5125.0,21807.0,43871.0,6888.0,2892.0,45652.0,13951.0,2733.0,506062.0,7899212.0,920804.0,1210237.0,45346.0,1189802.0,4697961.0,491780.0,15006.0,1132396.0,824250.0,13292.0,1207.0,1322.0,1233.0,3593.0,1607.0,2359.0,561.2,43483.0
LMSU_STOMACH,87414.0,71012.0,589500.0,94473.0,48121.0,196446.0,72524.0,225267.0,31013.0,1243658.0,108263.0,6547.2,80887.0,28276.0,63976.0,13330.0,412687.0,48598116.0,523453.0,69606.0,21711.0,1776113.0,16223.0,17495.0,39849.0,343939.0,27516.0,10389.0,20933984.0,94928.0,3996809.0,366377.0,3457.0,72943.0,2196982.0,6718.0,92637.0,23701522.0,5253127.0,76971.0,52444.0,17338.2,343265.0,107298.0,249853.0,45415.0,575733.0,8846.0,4280334.8,1370690.0,133856.0,1485885.0,208439.0,11517.0,16520.0,383968.0,105066.0,20754.0,45813.0,86755.0,3515157.0,153010.0,2360883.0,2683636.0,3140989.0,624705.0,179174.0,968479.0,995720.0,1311631.0,3747.0,41995.0,12178979.0,89179.0,759821.0,24464.0,472037.0,446.0,1155.0,7660.0,1482.0,59187.0,3219.0,189933.0,11618.0,76343.0,1464.0,9593.0,2603.0,24937.0,50042.0,1530080.0,97936.0,4054892.0,1794507.0,1141073.0,4905524.0,536335.0,6917.0,97118.0,2252.0,7780.0,7230.0,3268.0,18195.0,1637.0,242234.0,6647047.0,901196.0,445221.0,18527.0,853647.0,3375208.0,243917.0,13706.0,1426943.0,2743679.0,26623.0,2680.0,635.0,1451.0,4412.0,1408.0,3367.0,333.0,25185.0
COLO668_LUNG,29954.0,118336.0,448671.0,332666.0,14292.0,64935.0,39161.0,77897.0,643271.0,2048641.0,98256.0,64460.0,103197.0,244280.0,26346.0,15456.0,514424.0,14886233.0,1924337.0,23963.0,71471.0,2345588.0,135586.0,101778.0,27725.0,136125.0,59699.0,3448.0,17038294.0,14417.0,13010299.0,497465.0,4885.0,107563.0,1859435.0,31370.0,68241.0,8675933.0,5738894.0,30375.0,298795.0,416364.0,390444.0,970114.0,85171.0,932367.0,139735.0,5369.0,1126464.0,19442.0,25831.0,58466.0,318747.0,12006.0,8564.0,1093189.0,113042.0,120164.0,40414.0,263355.0,2358464.0,158059.0,3030358.0,418967.0,946501.0,195884.0,244923.0,911879.0,1040729.0,594189.0,31661.0,77746.0,3467752.0,302573.0,418004.0,19265.0,628000.0,302.0,386.0,76247.0,1581.0,24274.0,780.2,108633.0,6005.0,12717.0,792.0,1051.0,6925.0,17796.0,4458.0,796155.0,44157.0,3336385.0,3847643.0,73352.0,1360165.0,90246.0,4413.0,81840.0,12417.0,6143.0,3581.0,29840.0,8615.0,564.2,173751.0,14769.0,910806.0,582825.0,6993.0,795563.0,3757444.0,177680.0,39000.0,188119.0,147076.0,3519.0,509.0,983.0,7971.0,36175.0,2413.0,11972.0,542.0,21441.0
OSRC2_KIDNEY,25793.0,89545.0,264356.0,190973.0,95611.0,92246.6,70261.0,539404.0,27528.0,4350334.0,302371.0,12734.0,8806.0,3774.0,184064.0,18951.0,692800.0,48514946.0,1354663.0,96194.0,59258.0,2614574.0,8644.0,5704.0,34877.0,19328.0,27342.0,1905.0,31546007.0,115716.0,8719025.0,610623.0,3577.0,63236.0,2603481.0,13928.0,285446.0,38215819.0,6237871.0,50468.0,47565.0,13171.0,393717.0,94543.0,291475.0,50381.0,465484.0,8334.0,5984386.0,134012.0,162176.0,2575848.0,422196.0,28102.0,2477.0,86690.0,122217.0,111287.0,128513.0,112850.0,3677013.0,233965.0,2151368.0,883564.0,2630330.0,515102.0,503819.0,2930109.0,3240741.0,1710436.0,77690.0,204888.0,7030107.0,211652.0,237383.0,13260.0,1043540.0,475.0,1439.0,7784.0,1608.0,47774.0,1429.0,118710.0,6098.0,46960.0,865.0,3135.0,2089.0,17049.0,35737.0,1158397.0,43805.0,2672255.0,5337128.0,178610.0,4491241.0,365995.0,6363.0,17437.0,3024.0,5863.0,423.0,1467.0,11402.0,228.0,537598.0,8975544.0,595026.0,497788.0,19591.0,1637269.0,3059608.0,654424.0,12357.0,362808.0,166768.0,6465.0,924.0,1082.0,2341.0,1254.0,946.0,952.0,796.0,121223.0
HUH6_LIVER,27707.0,48845.0,141431.0,138477.0,39991.0,157468.0,95874.0,94295.0,158947.0,3671983.0,31859.0,16867.0,221050.0,16964.0,27216.8,15473.0,897364.0,167070953.0,732064.0,102511.0,303394.0,4552595.0,35626.0,13032.0,45598.0,46548.0,16668.0,4688.0,11566085.0,328697.0,6038511.0,352477.0,12201.0,124385.0,7820004.0,13764.0,96384.0,18545952.0,19203997.0,114622.0,108861.0,67171.0,769721.0,516410.0,307683.0,42793.0,545575.0,27522.0,6496239.0,491792.0,12988.0,443354.0,119292.0,5016.0,18097.0,173102.0,499733.0,763730.0,441704.0,396239.0,3726088.0,45559.0,4481238.0,2157545.0,1536275.0,3175644.0,3015628.0,8049435.0,8869143.0,9383148.0,342742.0,848632.0,4352048.0,20052.0,350458.0,18213.0,793111.0,561.0,41030.0,137904.0,877.0,47912.0,1579.0,117585.0,9400.0,67952.0,547.0,6867.0,3411.0,23205.0,388.0,5350905.0,860092.0,3582982.0,4452860.0,501176.0,1834086.0,457748.0,7018.0,29147.0,12201.0,6112.0,21437.0,44014.0,10191.0,317.0,968693.0,167067.0,948656.0,680407.0,36329.0,1139003.0,4797730.0,2881166.0,9776.0,590703.0,103944.0,11765.0,923.0,699.0,716.0,1177.0,782.0,1251.0,318.0,71623.0
PANC0203_PANCREAS,29697.0,107788.0,107479.0,158877.4,52758.0,32614.0,86006.0,113190.0,55985.0,2164598.0,116845.0,7361.0,25788.6,19744.2,127404.0,17372.0,639414.0,100865935.0,1467589.0,149770.0,99565.0,1362398.0,18105.0,6627.0,80513.0,39617.0,17372.0,26342.0,17735350.0,21905.0,10479214.0,260517.0,10955.0,90145.4,3474499.0,10393.0,261544.0,18132348.0,7576684.0,25958.0,129787.0,27890.0,497116.0,712536.0,689418.0,176501.0,693158.0,15872.0,7200617.0,1311711.0,232412.0,232320.0,415388.0,10512.0,5536.0,206342.0,259664.0,226234.0,226919.0,292380.0,1727719.0,352962.0,5084547.0,1356602.0,3718802.0,1116782.0,882258.0,4866712.0,4934631.0,3026754.0,126357.0,336882.0,6160073.0,302212.0,1197433.0,25466.0,401636.0,722.0,8174.0,60670.0,1552.4,56302.0,3063.2,250459.0,11283.6,64659.0,2346.0,13717.0,1963.0,42245.0,35217.0,1595750.0,266759.0,4627150.0,5146192.0,1522934.0,2730009.0,462833.0,6877.0,31168.0,4035.0,10386.0,11557.0,3154.0,7595.0,1442.0,533812.0,102800.0,760668.0,1629703.0,16421.0,1221298.0,1783522.0,474775.0,38347.0,171024.0,160642.0,9574.0,490.0,9375.6,39061.4,8557.0,5740.0,49251.2,434.8,12522.6
CJM_SKIN,49595.0,29964.0,187602.0,211478.0,45997.0,13634.0,97236.0,100321.6,27885.0,2626362.0,181804.0,2433.0,18955.0,9948.0,44545.0,13035.0,352343.0,101844387.0,1027549.0,117026.0,70401.0,2490980.0,10856.0,6763.0,109643.0,1091131.0,36083.0,101177.0,17176214.0,12492077.0,6269830.0,223372.0,7684.0,125249.0,3140259.0,9906.0,65589.0,27747400.0,7657852.0,2250734.0,834383.0,7349.0,184497.0,909437.0,870491.0,54576.0,1270680.0,20210.0,10347611.4,3124580.0,33453.0,142020.0,169854.0,10003.0,10335.0,646739.0,369211.0,139400.0,167502.0,302111.0,2195014.0,306259.0,5751966.0,5398388.0,6090331.0,1809219.0,667522.0,3092020.0,906878.0,4149781.0,104390.0,123080.0,9054453.0,168190.0,1121628.0,16379.0,200730.0,1671.0,5981.0,75513.0,1979.0,88940.0,2094.0,274343.0,17195.0,94634.0,74980.0,21092.0,868.0,44588.0,13863.0,2276177.0,217176.0,4732791.0,5125906.0,197437.0,3818070.0,984660.0,14467.0,9584.0,12140.0,10545.0,8541.0,61815.0,11072.0,1553.0,339782.0,4595.0,662607.0,1372824.0,23046.0,1018131.0,2141623.0,316562.0,10644.0,734958.0,1307181.0,5391.0,864.0,951.0,2725.0,9579.0,4444.0,3856.0,89.0,18412.0
BICR22_UPPER_AERODIGESTIVE_TRACT,73336.0,64264.0,103861.0,375868.0,72443.0,56733.0,143448.0,196067.0,63041.0,5583681.0,217322.0,9389.0,72771.0,3292.0,207718.0,24310.0,575890.0,193302463.0,1426245.0,209100.0,225717.0,1926807.0,32613.0,14339.0,187281.0,529516.0,84011.0,15127.0,37062186.0,190134.0,10168440.0,492520.0,19072.0,124765.0,3543446.0,6499.0,247819.0,34589112.0,21125549.0,274617.0,335014.0,42544.0,266717.0,1570271.0,876132.0,86152.0,1849822.0,22865.0,15687672.0,2518887.0,53150.0,485388.0,245415.0,22817.0,16705.0,323079.0,519171.0,1143276.0,624322.0,91019.0,3109845.0,40566.0,10049779.0,3542780.0,1789232.0,4694350.0,4442736.0,11318970.0,11632480.0,13050947.0,579660.0,1154521.0,3686902.0,83425.0,770183.0,33799.0,70248.0,488.0,1458.0,20735.0,1710.0,113488.0,1057.0,313261.0,31323.0,172096.0,6848.0,24941.0,1037.0,63037.0,22641.0,4119099.0,941244.0,6232266.0,9430633.0,615509.0,2359015.0,1100161.0,14184.0,310217.0,1592.0,18461.0,2697.0,573.0,9684.0,2567.0,1393543.0,561525.0,723134.0,514413.0,50920.0,723207.0,2295524.0,685928.0,14587.0,249102.0,480685.0,14976.0,2026.0,1314.0,3444.0,20793.0,2598.0,12369.0,466.0,11736.0
SHSY5Y_AUTONOMIC_GANGLIA,18564.0,27024.0,419515.0,245965.0,20850.0,5653.0,104223.0,251537.0,37452.0,1321879.0,85773.0,7823.0,198040.0,17081.0,36688.0,5044.0,230656.0,76332852.0,620605.0,37366.0,4678.0,306771.0,7728.0,8227.0,76091.0,378859.0,42925.0,3424.0,15110752.0,67334.0,4201235.0,159107.0,4988.0,107386.0,6421046.0,6183.0,230698.0,11312169.0,6764899.0,60062.0,136549.0,17977.0,101848.0,409911.0,234999.0,60631.0,315842.0,6754.0,3301631.0,919532.0,25258.0,655570.0,171502.0,8404.0,6107.0,140354.0,189922.0,350457.0,139016.0,68744.0,1566026.0,47686.0,3532913.0,1220555.0,1817147.0,1079455.0,1024274.0,2289283.0,2565865.0,2839017.0,101361.0,301473.0,4598734.0,32513.0,323520.0,12889.0,359568.0,417.0,7201.0,37265.0,1832.0,29994.0,741.0,84247.0,4256.0,35935.0,695.0,2130.0,816.0,15348.0,2283.0,1112030.0,193410.0,2505720.0,5876087.0,2893990.0,1872554.0,322119.0,6660.0,130312.0,13142.0,4552.0,9193.0,28911.0,14259.0,2891.0,336367.0,17154.0,320967.0,786676.0,8955.0,625401.0,745423.0,141577.0,5369.0,167537.0,49051.0,3344.0,798.0,530.0,2417.0,7325.0,3397.0,7343.0,781.0,10301.0
TM31_CENTRAL_NERVOUS_SYSTEM,274635.0,58577.0,138111.0,30538.0,33396.0,101856.0,69619.0,132588.0,74500.0,2339074.0,114541.0,7194.0,215235.0,68766.0,15676.0,12049.0,384434.0,19854581.0,1242832.0,76007.0,82757.0,2067403.0,31215.0,9479.0,81864.0,30317.0,22563.0,12539.0,24610661.0,55971.0,9400562.0,423991.0,11472.0,110227.0,5480476.0,14991.0,70102.0,31870055.0,10859987.0,27237.0,68456.0,25147.0,96212.0,259518.0,492028.0,92114.0,857844.0,12613.0,671458.4,2168652.0,29549.0,444403.0,656223.0,12587.0,1133.0,582329.0,10546.0,1031918.0,418424.0,199204.0,3474979.0,218604.0,4276307.0,4176042.0,2181362.0,1880670.0,2452905.0,6323607.0,6646216.0,10882764.0,390485.0,1317664.0,10262840.0,199837.0,504767.0,26292.0,220942.0,1062.0,22524.0,21803.0,1153.0,76450.0,19298.0,291582.0,15051.0,74028.0,879.0,14205.0,5530.0,31105.0,67170.0,1577164.0,108356.0,4419653.0,2116223.0,351875.0,4948505.0,733435.0,8985.0,65594.0,9461.0,10854.0,8104.0,67455.0,8569.0,2780.0,583061.0,6618434.0,1175169.0,1072460.0,27318.0,1184804.0,4969201.0,1238271.0,8559.0,911372.0,92196.0,7637.0,1878.0,707.0,524.0,1368.0,996.0,2525.0,422.0,14380.0
SNU1272_KIDNEY,33493.0,63806.0,252791.0,309353.0,42838.0,32933.0,67599.0,298693.0,34781.0,2476178.0,180305.0,1756.0,6801.0,16806.0,165964.0,17184.0,465556.0,81389128.0,907892.0,165408.0,33122.0,1362089.0,8605.0,7374.0,44626.0,68304.0,12461.0,2072.0,25569027.0,202986.0,6418725.0,333109.0,2475.0,107776.0,2088555.0,18849.0,158154.0,22964025.0,4420044.0,69802.0,136094.0,9349.0,347099.0,317969.0,313081.0,62888.0,648680.0,12393.0,10224595.0,1999.0,45256.0,1484164.0,289996.0,11393.0,2162.0,117724.0,266271.0,164694.0,223958.0,97543.0,3684391.0,292952.0,3774331.0,971311.0,3663969.0,935749.0,834848.0,4215807.0,4747008.0,2423581.0,98130.0,359753.0,7004435.0,224665.0,225230.0,19309.0,485906.0,636.0,578.0,24564.0,1679.0,52660.0,575.0,138747.0,6890.0,63645.0,1101.0,9201.0,1410.0,20422.0,25928.0,1049480.0,29793.0,3171841.0,5955393.0,430921.0,2146529.0,359544.0,8175.0,248762.0,14214.0,7010.0,1377.0,4240.0,16468.0,185.0,195471.0,2750654.0,622709.0,816520.0,18080.0,1639347.0,1930579.0,139708.0,5075.0,199727.0,30783.0,4469.0,700.0,508.0,590.0,3710.0,10007.0,855.0,779.0,43425.0
BICR18_UPPER_AERODIGESTIVE_TRACT,21269.0,27278.0,83703.0,108295.2,31404.0,6477.0,61084.0,59630.8,26198.0,1449241.0,50974.0,4272.0,18580.0,10894.0,57918.0,12382.0,678062.0,145607185.0,812292.0,54541.0,70228.0,2608569.0,6531.0,4690.0,43277.0,74774.0,23830.0,6814.0,9544354.0,134951.0,5314894.0,284667.0,8661.0,81649.0,3094585.0,2886.0,100601.0,14150014.0,4058186.0,91359.0,164266.0,11499.0,192759.0,535241.0,71469.0,306324.0,489533.0,12793.0,5676453.0,2316665.0,149406.0,127069.0,92313.0,5438.0,6434.0,113415.0,429128.0,980468.0,561614.0,108817.0,2016133.0,12348.0,7886352.0,4236598.0,2570570.0,5609535.0,4088471.0,10039151.0,11225269.0,11447856.0,418732.0,1192346.0,2524537.0,16968.0,150175.0,20958.0,391909.0,1105.0,10866.0,11211.0,1048.0,61765.0,3225.0,161100.0,13214.0,71555.0,1375.0,11083.0,1785.0,28946.0,4416.0,4168098.0,924924.0,3609115.0,5409740.0,607060.0,3936832.0,540543.0,7537.0,24735.0,1198.0,7900.0,1616.0,5413.0,18992.0,299.0,1331194.0,3687206.0,331169.0,208733.0,43420.0,612883.0,1690444.0,526659.0,5937.0,195742.0,81614.0,4925.0,626.0,1640.0,1419.0,9888.0,2645.0,3119.0,283.0,23821.0
TE4_OESOPHAGUS,21087.0,29152.0,157983.0,130997.0,68003.0,27511.0,76879.0,233470.6,39912.0,4370124.0,136966.0,7715.0,95120.0,5193.0,22826.0,12470.0,526730.0,129218171.0,911714.0,79753.0,62926.0,2161458.0,10469.0,13046.8,95226.0,6209.0,12594.0,7892.0,19060088.0,194010.0,6981516.0,397219.0,5741.0,63822.0,1732373.0,2559.0,70702.0,24843534.0,8047221.0,82891.0,197184.0,36082.0,465565.0,910452.0,317411.0,215438.0,952107.0,23914.0,11149390.0,1497740.0,71865.0,238291.0,148357.0,14676.0,6480.0,372913.0,394435.0,267617.0,337743.0,340784.0,1897808.0,500789.0,2338086.0,2193537.0,5081189.0,1110617.0,1068226.0,6896919.0,7749505.0,3835558.0,181975.0,414189.0,6459346.0,379274.0,407523.0,27071.0,777516.0,644.0,468.0,459497.0,2188.0,79155.0,4716.0,255625.0,13679.0,96463.0,4179.0,15347.0,1682.0,31693.0,4332.0,1621270.0,331266.0,3860366.0,4478463.0,36100.0,2979326.0,746256.0,9348.0,23472.0,11810.0,10642.0,2935.0,2317.0,3767.0,264.0,733353.0,199656.0,402507.0,762000.0,48662.0,1098618.0,3339622.0,1036474.0,14401.0,130567.0,56802.0,6772.0,862.0,554.0,968.0,2388.0,595.0,3557.0,307.0,80946.0
ECC10_STOMACH,50013.0,24160.0,39212.0,98333.0,21170.0,116475.2,66991.0,71256.0,45231.0,1022853.0,58927.0,6316.0,4801.0,10491.0,16913.0,5700.0,138401.0,84288435.0,395373.0,38341.0,13300.0,1009483.0,8560.0,4449.8,23456.0,33716.0,5689.0,3598.0,11626066.0,20242.0,2723546.0,126769.0,4490.0,88452.0,766566.0,5109.0,44499.0,15359386.0,3531466.0,36995.0,84638.0,18247.2,104443.0,382204.0,149267.0,51643.0,418004.0,9889.0,5243458.0,956597.0,12318.0,129701.0,121237.0,9070.0,5881.0,251978.0,198771.0,172106.0,151966.0,128946.0,744188.0,221918.0,1991384.0,781998.0,2759602.0,691130.0,520262.0,3381672.0,3782020.0,1897615.0,85389.0,236446.0,3214894.0,266003.0,434905.0,11677.0,379566.0,406.0,170.0,67133.0,2228.0,138128.0,1204.0,144362.0,9514.0,40403.0,5828.0,6636.0,855.0,14014.0,13328.0,965741.0,191568.0,6047653.0,4122317.0,28099.0,1792525.0,311401.0,7670.0,5558.0,2282.0,5287.0,6318.0,5874.0,7172.0,204.0,450438.0,7140.0,225826.0,625379.0,2378.0,329220.0,497069.0,193145.0,2138.0,488504.0,103603.0,3700.0,671.0,2226.2,1924.0,3165.0,751.0,3706.0,504.0,13614.0
TUHR14TKB_KIDNEY,8811.0,27841.0,567774.0,105795.0,22554.0,24095.0,49008.0,85133.0,31196.0,1617898.0,100213.0,1851.0,16360.0,22226.0,56752.0,11416.0,375131.0,68381745.0,850930.0,41565.0,29296.0,746434.0,9110.0,9455.0,40688.0,216127.0,18446.0,4042.0,11492107.0,63616.0,3930891.0,192254.0,3398.0,67397.0,1429745.0,2639.0,88151.0,88787002.0,4064207.0,35378.0,140965.0,11171.0,231125.0,359041.0,337617.0,21763.0,484041.0,8103.0,4526352.0,96291.0,269164.0,859074.0,118019.0,15248.2,1894.0,54485.0,193579.0,117470.0,129973.0,91799.0,2072946.0,233943.0,3699719.0,817451.0,2452396.0,507216.0,569368.0,2903525.0,2880722.0,1643429.0,68832.0,219452.0,4116762.0,170095.0,385205.0,13667.0,556391.0,857.0,2673.0,26788.0,996.0,48751.0,741.0,109752.0,4567.0,54834.0,1313.0,5405.0,742.0,20192.0,2615.0,643975.0,83789.0,2750872.0,4806272.0,1425757.0,2778979.0,371465.0,5527.0,19221.0,1051.0,6580.0,4380.0,6429.0,7901.0,169.0,258137.0,2541656.0,589365.0,560335.0,16796.0,1159371.0,5080777.0,264630.0,12267.0,171124.0,264649.0,6526.0,997.0,2389.0,3167.0,15816.0,4172.0,6729.0,287.0,40718.0
YD15_SALIVARY_GLAND,46995.0,33668.0,40294.0,284502.0,64830.0,52402.0,76497.0,147105.0,38491.0,3803949.0,184330.0,2112.0,15379.0,3389.0,60329.0,12393.0,616681.0,102901221.0,1277484.0,161166.0,75947.0,2858588.0,15089.0,13030.4,57764.0,13526.0,10554.0,2280.0,24292334.0,144317.0,8625996.0,410336.0,5392.0,95913.0,1206878.0,7900.0,72129.0,22917778.0,8493314.0,68203.0,113407.0,19608.0,412767.0,744303.0,1179205.0,57830.0,292454.0,17945.0,11462653.0,2472320.0,25137.0,623995.0,321634.0,17026.0,6614.0,141125.0,153653.0,215769.0,324021.0,230622.0,4000306.0,593249.0,6838072.0,1401681.0,4504538.0,810630.0,917226.0,5386160.0,6575395.0,3365432.0,134390.0,398369.0,6577017.0,460092.0,341486.0,15332.0,134010.0,1672.0,6888.0,67547.0,1679.0,67920.0,3238.0,214078.0,10137.0,89342.0,2299.0,14313.0,1581.0,42775.0,20783.0,1381478.0,265080.0,4387026.0,6286435.0,90193.0,3828398.0,748143.0,6827.0,31754.0,7054.0,6665.0,3362.0,2062.0,9922.0,432.0,441837.0,13704.0,531653.0,1534266.0,32534.0,603940.0,2900818.0,260301.0,8710.0,425496.0,453935.0,8150.0,1668.0,272.0,37444.2,933.0,464.0,403.0,188.0,9456.0
UBLC1_URINARY_TRACT,43405.4,36685.0,113333.0,30357.0,21968.0,109874.0,76528.0,79350.0,42612.0,1039347.0,64175.0,8453.0,10570.0,4799.0,80068.0,5860.0,415506.0,103986328.0,808562.0,77340.0,22339.0,626105.0,7311.0,8643.0,44107.0,143767.0,31469.0,3730.0,13430789.0,71096.0,5050166.0,116202.0,1084.0,70065.0,1285450.0,10670.0,252880.0,21267289.0,8650959.0,124574.0,226596.0,25197.0,158704.0,768547.0,430554.0,372253.0,803124.0,5407.0,2644956.0,56859.0,44504.0,388994.0,95125.0,12213.0,7537.0,272886.0,239431.0,490552.0,312898.0,77910.0,1204320.0,100237.0,7619489.0,2032547.0,2867506.0,2113328.0,1607073.0,6058789.0,6638383.0,5867088.0,223150.0,593570.0,1704827.0,126919.0,372173.0,22608.0,54436.0,1144.0,2750.4,94570.0,1972.0,43365.0,577.0,190714.0,14492.0,67812.0,1515.0,11233.0,686.0,31452.0,862.0,2555438.0,437134.0,3517471.0,4310153.0,787210.0,561170.0,420418.0,7657.0,2825.0,26464.0,11557.0,1669.0,1098.0,3465.0,1038.0,812142.0,1017174.0,239972.0,764974.0,16412.0,323885.0,1353152.0,203530.0,7583.0,252272.0,231508.0,7606.0,962.0,1595.0,6267.0,52057.0,36299.0,79873.0,202.0,8647.0
ECGI10_OESOPHAGUS,55560.0,128747.0,526997.0,193559.8,66046.0,82137.0,85430.0,101314.0,89830.0,2695196.0,168038.0,11769.0,106897.0,11233.0,99985.0,22932.0,653055.0,88300995.0,1367428.0,83678.0,218848.0,5301383.0,133890.0,4448.0,76308.0,208996.0,14209.0,5914.0,22705443.0,139945.0,11146120.0,358420.0,11989.0,83530.0,1957648.0,19123.0,145084.0,20695108.0,6902215.0,47802.0,625261.0,14544.0,513044.0,723334.0,607663.0,52297.0,675791.0,9634.0,7078770.2,4703294.0,253437.0,253548.0,369678.0,9219.0,23324.0,1046961.0,195400.0,341919.0,61994.0,375888.0,2868174.0,543626.0,1681702.0,5173718.0,3762080.0,1602266.0,1091745.0,2272615.0,2216792.0,2290769.0,76150.0,405657.0,19341613.0,343461.0,3732861.0,10070.0,519760.0,1856.0,8989.0,282078.0,1896.0,79946.0,6426.0,404134.0,29123.0,85079.0,7594.0,11927.0,5387.0,20352.0,5136.0,606673.0,33589.0,6295622.0,13456781.0,904304.0,5694962.0,916142.0,4345.0,27029.0,731.0,11281.0,1725.0,6382.0,5804.0,3750.0,356186.0,6706.0,2039693.0,1007213.0,14392.0,2594855.0,15742820.0,255478.0,43089.0,1348469.0,54884.0,6911.0,518.0,1630.0,5359.0,53151.0,17074.0,11051.0,1110.0,79355.0
CW2_LARGE_INTESTINE,10987.0,28662.6,21479.0,155737.0,9582.0,16383.0,48408.0,24290.6,39558.0,227578.0,8098.0,3213.0,16112.0,2741.0,24606.2,4967.4,150016.0,7112442.0,462404.0,28290.0,10467.0,538124.0,10269.0,4426.4,8340.0,21507.0,8871.0,2193.4,1231858.0,6237.0,1185803.0,59078.0,471.0,74027.0,2578646.0,2700.0,11690.0,1365660.0,642550.0,11057.0,34358.2,48060.0,43180.0,57486.0,14800.0,27658.0,30196.0,2480.2,429910.0,146450.0,16083.0,47261.0,71690.0,5251.0,874.0,48167.0,41036.0,27818.0,9614.0,58181.0,483540.0,34488.0,109839.0,103815.0,482198.0,60558.0,100308.0,319951.0,340240.0,187938.0,9245.0,29097.0,506073.0,72938.0,41609.0,1523.0,55534.0,668.0,359.2,14159.0,904.4,7302.0,143.0,10530.0,501.0,4587.0,501.0,140.0,940.0,1827.0,591.0,106200.0,15234.0,2794957.0,1868107.0,81306.0,734077.0,62333.0,5823.0,6699.0,1721.0,2708.0,410.0,244.0,17277.0,95.0,21633.0,1865.0,116556.0,156183.0,2512.0,155528.0,827551.0,84114.0,6948.0,93390.0,27432.0,7740.0,408.0,1936.0,9555.0,27765.0,5612.0,3854.0,412.0,4198.0
